Date,Filename,Vehicle_No,Conf_Veh,VIN,Conf_VIN,Type_Name,Format_Year,Engine,Owner,Address,Date_Reg,Specs,Is_Valid,Validation_Msg
2026-01-21 01:25:03,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1089_전기.pdf_p1,강원 70자 1089,0.9417,KMJTA18XPPC002992,0.9417,True,Valid
2026-01-21 01:25:06,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1281_전기.pdf_p1,강원701281,0.9341,KMJTA18XPPC002995,0.9341,True,Valid
2026-01-21 01:25:09,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1271_전기_자동차등록증.pdf_p1,강원 70자 1271,0.9202,KMJTA18XPRC004287,0.9202,True,Valid
2026-01-21 01:25:13,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1035_전기_자동차등록증.pdf_p1,강원 70자 1035,0.9456,KMITA18XPRC500094,0.9456,False,Contains forbidden characters (I; O; Q)
2026-01-21 01:25:16,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1213_전기.pdf_p1,강원 70자 1213,0.9355,KMJTA18XPPC003062,0.9355,True,Valid
2026-01-21 01:25:19,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1096_전기.pdf_p1,강원 70자 1096,0.9304,KMJTA18XPPC003631,0.9304,True,Valid
2026-01-21 01:25:24,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1223_전기.pdf_p1,강원 70자 1223,0.9412,KMJTA18XPPC003063,0.9412,True,Valid
2026-01-21 01:25:28,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1284_전기.pdf_p1,강원 70자 1284,0.9491,KMJTA18XPPC003060,0.9491,True,Valid
2026-01-21 01:25:31,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1207_전기_자동차등록증.pdf_p1,강원 70자 1207,0.9399,KMJTA18XPRC500097,0.9399,True,Valid
2026-01-21 01:25:35,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1087_전기.pdf_p1,강원 70자1087,0.9459,KM90G8AHENNBD6020,0.9459,True,Valid
2026-01-21 01:25:38,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1018_전기.pdf_p1,강원 70자 1018,0.9377,KMJTA18XPPC003625,0.9377,True,Valid
2026-01-21 01:25:41,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1062_전기.pdf_p1,강원 70자 1062,0.9496,KMJTA18XPPC003626,0.9496,True,Valid
2026-01-21 01:25:45,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1282_전기.pdf_p1,강원 70자 1282,0.9295,KM90G8AHENNBD6019,0.9295,True,Valid
2026-01-21 01:25:48,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1045_전기.pdf_p1,강원 70자 1045,0.9346,KM90G9AHEKNBD6043,0.9346,True,Valid
2026-01-21 01:25:51,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1067_전기_자동차등록증.pdf_p1,강원70자 1067,0.9321,KMJTA18XPRC500095,0.9321,True,Valid
2026-01-21 01:25:55,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1285_전기.pdf_p1,강원 70자 1285,0.9372,KMJTA18XPPC003061,0.9372,True,Valid
2026-01-21 01:25:58,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1086_전기.pdf_p1,강원701086,0.9404,LHWCK87D1L1203129,0.9404,True,Valid
2026-01-21 01:26:01,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1092_전기.pdf_p1,강원 70자 1092,0.9591,KMJTA18XPPC003058,0.9591,True,Valid
2026-01-21 01:26:05,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1021_전기.pdf_p1,강원 70자 1021,0.9510,KMJTA18XPPC003064,0.9510,True,Valid
2026-01-21 01:26:08,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1077_전기.pdf_p1,강원 70자 1077,0.9505,KMJTA18XPPC003627,0.9505,True,Valid
2026-01-21 01:26:11,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1070_전기_자동차등록증.pdf_p1,강원 70자1070,0.9168,KMJTA18XPRC500091,0.9168,True,Valid
2026-01-21 01:26:14,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1058_전기_자동차등록증.pdf_p1,④ 차,0.9502,,0.9502,False,Empty VIN
2026-01-21 01:26:18,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1283_전기.pdf_p1,강원70자 1283,0.9377,KMJTA18XPPC003059,0.9377,True,Valid
2026-01-21 01:26:21,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1068_전기.pdf_p1,강원 70자 1068,0.9382,KMJTA18XPPC003629,0.9382,True,Valid
2026-01-21 01:26:25,Vehicle_Regist_Cert/01. 사업대상/01. 강원/01. 춘천시민버스(37대)/강원70자1027_전기_자동차등록증.pdf_p1,강원 70자 1027,0.9264,KMJTA18XPRC500092,0.9264,True,Valid
2026-01-21 01:26:28,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1364_전기.pdf_p1,강원 72자 1364,0.9343,LA6NGHAF2NB101726,0.9343,True,Valid
2026-01-21 01:26:31,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1369_전기.pdf_p1,강원 72자 1369,0.9436,LA6NGHAF5PB104008,0.9436,True,Valid
2026-01-21 01:26:34,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1301_전기.pdf_p1,강원 72자 1301,0.9519,LA6N6HAF3PB103861,0.9519,True,Valid
2026-01-21 01:26:38,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1409_전기.pdf_p1,강원 72자 1409,0.9474,LA6NGHAF5PB104011,0.9474,True,Valid
2026-01-21 01:26:41,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1334_전기.pdf_p1,강원 72자 1334,0.9529,LA6N6HAFXNB300328,0.9529,True,Valid
2026-01-21 01:26:44,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1344_전기.pdf_p1,강원72자 1344,0.9354,LA6NGHAFONB101725,0.9354,False,Contains forbidden characters (I; O; Q)
2026-01-21 01:26:48,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1319_전기.pdf_p1,강원 72자 1319,0.9440,LA6NGHAF6NB300326,0.9440,True,Valid
2026-01-21 01:26:51,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1338_전기.pdf_p1,강원 721338,0.9307,LA6N6HAF1NB300329,0.9307,True,Valid
2026-01-21 01:26:54,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1408_전기.pdf_p1,강원 72자 1408,0.9385,LA6N6HAF3PB104010,0.9385,True,Valid
2026-01-21 01:26:58,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1383_전기.pdf_p1,강원 72자 1383,0.9445,LA6N6HAF7PB104009,0.9445,True,Valid
2026-01-21 01:27:01,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1330_전기.pdf_p1,강원 72자 1330,0.9502,LA6N6HAF8NB300327,0.9502,True,Valid
2026-01-21 01:27:04,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1341_전기.pdf_p1,강원 72자 1341,0.9375,LA6NGHAF9NB101724,0.9375,True,Valid
2026-01-21 01:27:08,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1360_전기.pdf_p1,강원 72자 1360,0.9340,LA6NGHAF3PB104007,0.9340,True,Valid
2026-01-21 01:27:11,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1352_전기.pdf_p1,강원 72자 1352,0.9442,LA6N6HAF8NB300330,0.9442,True,Valid
2026-01-21 01:27:16,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1418_전기.pdf_p1,강원 72자 1418,0.9339,LA6N6HAFOPB104014,0.9339,False,Contains forbidden characters (I; O; Q)
2026-01-21 01:27:19,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1340_전기.pdf_p1,강원 72자 1340,0.9429,LA6N6HAF5NB101722,0.9429,True,Valid
2026-01-21 01:27:22,Vehicle_Regist_Cert/01. 사업대상/01. 강원/02. 동진버스(17대)/강원72자1413_전기.pdf_p1,강원72자 1413,0.9341,LA6N6HAF4NB101727,0.9341,True,Valid
2026-01-21 01:27:25,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6719_경유_자동차등록증.pdf_p1,경북706719,0.8445,,0.8445,False,Empty VIN
2026-01-21 01:27:28,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6347_CNG_자동차등록증.pdf_p1,자동차등록 증,0.9465,,0.9465,False,Empty VIN
2026-01-21 01:27:32,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6731_경유_자동차등록증.pdf_p1,경북70자6731,0.9455,KMJTA18LPDC013481,0.9455,True,Valid
2026-01-21 01:27:35,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6378_CNG_자동차등록증.pdf_p1,경북70자6378,0.9346,BS106,0.9346,False,Invalid length: 5
2026-01-21 01:27:38,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6709_경유_자동차등록증.pdf_p1,경북70자6709,0.8316,KL5UM52PDAU005323,0.8316,True,Valid
2026-01-21 01:27:41,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6702_경유_자동차등록증.pdf_p1,경북706702,0.8539,KMJTG18LPBC010375,0.8539,True,Valid
2026-01-21 01:27:45,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자7343_CNG_자동차등록증.pdf_p1,경북70자7343,0.9337,KMJTA18EPCC012463,0.9337,True,Valid
2026-01-21 01:27:48,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6301_CNG_자동차등록증.pdf_p1,경북70자6301,0.9273,KL5UM52EDBU005829,0.9273,True,Valid
2026-01-21 01:27:51,Vehicle_Regist_Cert/02. 베이스라인/02.경북/경북70자6707_경유_자동차등록증.pdf_p1,경북70자6707,0.9314,KMJTA18LPDC013482,0.9314,True,Valid
